name,phone,review_count,price,food_type,rating,address,town,zip_search
Nature’s Grill Cafe,(718) 948-66004115 Hylan BlvdGreat Kills,84,,"Salad, Juice Bars & Smoothies, Wraps",4.5 star rating,4115 Hylan Blvd,Great Kills,10304
Novelli’s Pork Store,(718) 351-07903161 Amboy RdRichmond Town,32,,"Caterers, Butcher, Delis",3.5 star rating,3161 Amboy Rd,Richmond Town,10304
11. Manor Bagels & Superette,(718) 370-1292931 Manor RdCastleton Corners,45,$$$$,"$$$$Bagels, Delis",2.5 star rating,931 Manor Rd,Castleton Corners,10304
12. Smiley’s Bagels,(718) 442-33541980 Victory Blvd,26,$,"$Bagels, Burgers, Sandwiches",3 star rating,1980 Victory Blvd,,10304
13. Hot & Toasty Bagels,(201) 339-07551026 Avenue C,21,$,"$Bagels, Coffee & Tea, Sandwiches",4 star rating,1026 Avenue C,,10304
14. Bagel Bistro Diner & Grill,(718) 720-69191810 Victory Blvd,93,$$,"$$Bakeries, Bagels, American (New)",2.5 star rating,1810 Victory Blvd,,10304
15. H & L Bagels,(718) 748-66268818 3rd AveBay Ridge,41,$,$Bagels,4 star rating,8818 3rd Ave,Bay Ridge,10304
16. Forest superette and bagels,(718) 273-6928350 Forest AveWest Brighton,3,$,$Bagels,2.5 star rating,350 Forest Ave,West Brighton,10304
17. Bagel Supreme,(718) 745-11089401 5th AveFort Hamilton,60,$,"$Bagels, Sandwiches, Breakfast & Brunch",3.5 star rating,9401 5th Ave,Fort Hamilton,10304
18. Bagel Boy,(718) 748-03668002 3rd AveBay Ridge,276,$,"$Bagels, Breakfast & Brunch",4 star rating,8002 3rd Ave,Bay Ridge,10304
19. Bagel Land,(718) 273-19631841 Forest AveGraniteville,21,$,$Bagels,3.5 star rating,1841 Forest Ave,Graniteville,10304
20. Dyker Park Bagels,(718) 836-6336713 86th StBay Ridge,108,$,"$Bagels, Breakfast & Brunch, Coffee & Tea",3.5 star rating,713 86th St,Bay Ridge,10304
Nature’s Grill Cafe,(718) 948-66004115 Hylan BlvdGreat Kills,84,,"Juice Bars & Smoothies, Salad, Wraps",4.5 star rating,4115 Hylan Blvd,Great Kills,10304
Novelli’s Pork Store,(718) 351-07903161 Amboy RdRichmond Town,32,,"Butcher, Delis, Caterers",3.5 star rating,3161 Amboy Rd,Richmond Town,10304
21. Not Just Bagels,(718) 351-88701910 Hylan BlvdGrant City,131,$$,"$$Bagels, Breakfast & Brunch, Burgers",2.5 star rating,1910 Hylan Blvd,Grant City,10304
22. Fantastic Bagels,(718) 238-07338614 4th AveBay Ridge,58,$,"$Bagels, Breakfast & Brunch",3.5 star rating,8614 4th Ave,Bay Ridge,10304
23. Bagel Villa,(718) 745-11757221 5th AveBay Ridge,54,$,"$Sandwiches, Breakfast & Brunch, Bagels",4 star rating,7221 5th Ave,Bay Ridge,10304
24. Park Bagels,(718) 331-20901410 86th StDyker Heights,35,$$,$$Bagels,4 star rating,1410 86th St,Dyker Heights,10304
25. Broadway Hot Bagels,(201) 339-0704581 Broadway,43,$,"$Bagels, Bakeries, Coffee & Tea",3.5 star rating,581 Broadway,,10304
26. Bagel Bazaar,(718) 996-74402208 86th StBath Beach,73,$,$Bagels,4 star rating,2208 86th St,Bath Beach,10304
27. Sam’s Bagels,(718) 680-57007715 5th AveBay Ridge,37,$,"$Bagels, Breakfast & Brunch, Sandwiches",4 star rating,7715 5th Ave,Bay Ridge,10304
28. Tasty Bagels,(718) 236-13891705 86th StBensonhurst,99,$,"$Bagels, Salad, Breakfast & Brunch",4 star rating,1705 86th St,Bensonhurst,10304
29. Hot Bagel and Deli,(718) 748-26607017 3rd AveBay Ridge,8,$,"$Delis, Bagels",4.5 star rating,7017 3rd Ave,Bay Ridge,10304
30. S & T Bagels & Deli,(718) 981-2100463 Forest AveWest Brighton,6,,"Bagels, Delis",3.5 star rating,463 Forest Ave,West Brighton,10304
Nature’s Grill Cafe,(718) 948-66004115 Hylan BlvdGreat Kills,84,,"Salad, Wraps, Juice Bars & Smoothies",4.5 star rating,4115 Hylan Blvd,Great Kills,10305
Novelli’s Pork Store,(718) 351-07903161 Amboy RdRichmond Town,32,,"Butcher, Delis, Caterers",3.5 star rating,3161 Amboy Rd,Richmond Town,10305
1. Bagels on the blvd,(718) 667-78001728 Hylan BlvdDongan Hills,17,,"Bagels, Sandwiches, Coffee & Tea",3 star rating,1728 Hylan Blvd,Dongan Hills,10305
2. Sunrise Bagel,(718) 727-1397900 Hylan BlvdArrochar,9,$,$Bagels,4 star rating,900 Hylan Blvd,Arrochar,10305
3. Bagels By The Bay,(718) 815-44471235 Bay StShore Acres,38,$,"$Bagels, Breakfast & Brunch",3.5 star rating,1235 Bay St,Shore Acres,10305
4. Not Just Bagels,(718) 351-88701910 Hylan BlvdGrant City,131,$$,"$$Bagels, Breakfast & Brunch, Burgers",2.5 star rating,1910 Hylan Blvd,Grant City,10305
5. Heartland Bagels,(718) 761-42892311 Richmond AveHeartland Village,99,$,"$Bakeries, Bagels",4 star rating,2311 Richmond Ave,Heartland Village,10305
6. Everything Bagels & Deli,(201) 620-953591 E 22nd St,26,,"Bagels, Delis",4.5 star rating,91 E 22nd St,,10305
7. Mr. Bagels Cafe,(718) 836-30009417 3rd AveFort Hamilton,1,,"Bagels, Delis",5 star rating,9417 3rd Ave,Fort Hamilton,10305
8. Bagel Boy,(718) 748-03668002 3rd AveBay Ridge,276,$,"$Bagels, Breakfast & Brunch",4 star rating,8002 3rd Ave,Bay Ridge,10305
9. Bagel Supreme,(718) 745-11089401 5th AveFort Hamilton,60,$,"$Bagels, Sandwiches, Breakfast & Brunch",3.5 star rating,9401 5th Ave,Fort Hamilton,10305
10. Clove Road Bagels,(718) 727-60001300 Clove RdSunnyside,20,$,"$Bagels, Coffee & Tea, Grocery",3 star rating,1300 Clove Rd,Sunnyside,10305
Nature’s Grill Cafe,(718) 948-66004115 Hylan BlvdGreat Kills,84,,"Wraps, Salad, Juice Bars & Smoothies",4.5 star rating,4115 Hylan Blvd,Great Kills,10305
Novelli’s Pork Store,(718) 351-07903161 Amboy RdRichmond Town,32,,"Butcher, Caterers, Delis",3.5 star rating,3161 Amboy Rd,Richmond Town,10305
11. Cropsey Bagels & Deli,(718) 996-97002819 Cropsey AveConey Island,44,$,"$Bagels, Desserts, Delis",4 star rating,2819 Cropsey Ave,Coney Island,10305
12. Bagel Bazaar,(718) 996-74402208 86th StBath Beach,73,$,$Bagels,4 star rating,2208 86th St,Bath Beach,10305
13. Tasty Bagels,(718) 236-13891705 86th StBensonhurst,99,$,"$Bagels, Salad, Breakfast & Brunch",4 star rating,1705 86th St,Bensonhurst,10305
14. H & L Bagels,(718) 748-66268818 3rd AveBay Ridge,41,$,$Bagels,4 star rating,8818 3rd Ave,Bay Ridge,10305
15. Dyker Park Bagels,(718) 836-6336713 86th StBay Ridge,108,$,"$Bagels, Breakfast & Brunch, Coffee & Tea",3.5 star rating,713 86th St,Bay Ridge,10305
16. Broadway Hot Bagels,(201) 339-0704581 Broadway,43,$,"$Bagels, Bakeries, Coffee & Tea",3.5 star rating,581 Broadway,,10305
17. Bagels N’ Buns,(718) 761-19002491 Victory BlvdWesterleigh,44,$,"$Bagels, Bakeries, Coffee & Tea",3.5 star rating,2491 Victory Blvd,Westerleigh,10305
18. Bagel Land,(718) 273-19631841 Forest AveGraniteville,21,$,$Bagels,3.5 star rating,1841 Forest Ave,Graniteville,10305
19. Park Bagels,(718) 331-20901410 86th StDyker Heights,35,$$,$$Bagels,4 star rating,1410 86th St,Dyker Heights,10305
20. Wild Bagels,(718) 333-94531901 Stillwell AveGravesend,74,$,$Bagels,3.5 star rating,1901 Stillwell Ave,Gravesend,10305
Nature’s Grill Cafe,(718) 948-66004115 Hylan BlvdGreat Kills,84,,"Salad, Juice Bars & Smoothies, Wraps",4.5 star rating,4115 Hylan Blvd,Great Kills,10305
Novelli’s Pork Store,(718) 351-07903161 Amboy RdRichmond Town,32,,"Caterers, Butcher, Delis",3.5 star rating,3161 Amboy Rd,Richmond Town,10305
21. The Brothers Deli & Bagel,(718) 680-05827105 Fort Hamilton PkwyDyker Heights,50,$,"$Delis, Bagels, Sandwiches",4 star rating,7105 Fort Hamilton Pkwy,Dyker Heights,10305
22. Bagels R Us,(718) 967-22994300 Amboy RdGreat Kills,68,$,$Bagels,3.5 star rating,4300 Amboy Rd,Great Kills,10305
23. Bagel Pub,(718) 499-4402287 9th StPark Slope,470,$,"$Cafes, Breakfast & Brunch, Bagels",4 star rating,287 9th St,Park Slope,10305
24. Bagel Schmagel,(718) 833-17747510 3rd AveBay Ridge,181,$,$Bagels,3 star rating,7510 3rd Ave,Bay Ridge,10305
25. Bagel Pub,313 36th StSunset Park,26,,"Juice Bars & Smoothies, Breakfast & Brunch, Bagels",4 star rating,313 36th St,Sunset Park,10305
26. Bagel Bistro Diner & Grill,(718) 720-69191810 Victory Blvd,93,$$,"$$Bakeries, Bagels, American (New)",2.5 star rating,1810 Victory Blvd,,10305
27. Bagel World,(718) 499-1143339 5th AvePark Slope,215,$,"$Bagels, Salad, Breakfast & Brunch",4 star rating,339 5th Ave,Park Slope,10305
28. Manor Bagels & Superette,(718) 370-1292931 Manor RdCastleton Corners,45,$$$$,"$$$$Bagels, Delis",2.5 star rating,931 Manor Rd,Castleton Corners,10305
29. Bagelicious,(718) 256-03007501 13th AveDyker Heights,23,$,"$Bagels, Coffee & Tea, Grocery",3.5 star rating,7501 13th Ave,Dyker Heights,10305
30. Oakwood Bagels,(718) 668-3646101 Guyon AveOakwood,1,,Bagels,5 star rating,101 Guyon Ave,Oakwood,10305
Nature’s Grill Cafe,(718) 948-66004115 Hylan BlvdGreat Kills,84,,"Wraps, Salad, Juice Bars & Smoothies",4.5 star rating,4115 Hylan Blvd,Great Kills,10306
Novelli’s Pork Store,(718) 351-07903161 Amboy RdRichmond Town,32,,"Delis, Caterers, Butcher",3.5 star rating,3161 Amboy Rd,Richmond Town,10306
1. Heartland Bagels,(718) 761-42892311 Richmond AveHeartland Village,99,$,"$Bakeries, Bagels",4 star rating,2311 Richmond Ave,Heartland Village,10306
2. Bagels on the blvd,(718) 667-78001728 Hylan BlvdDongan Hills,17,,"Bagels, Sandwiches, Coffee & Tea",3 star rating,1728 Hylan Blvd,Dongan Hills,10306
3. Oakwood Bagels,(718) 668-3646101 Guyon AveOakwood,1,,Bagels,5 star rating,101 Guyon Ave,Oakwood,10306
4. Bagels R Us,(718) 967-22994300 Amboy RdGreat Kills,68,$,$Bagels,3.5 star rating,4300 Amboy Rd,Great Kills,10306
5. Bagel Buster,(718) 967-3354700 Arthur Kill RdGreat Kills,4,,"Delis, Bagels, Grocery",4.5 star rating,700 Arthur Kill Rd,Great Kills,10306
6. Bagels N’ Buns,(718) 761-19002491 Victory BlvdWesterleigh,44,$,"$Bagels, Bakeries, Coffee & Tea",3.5 star rating,2491 Victory Blvd,Westerleigh,10306
7. Not Just Bagels,(718) 351-88701910 Hylan BlvdGrant City,131,$$,"$$Bagels, Breakfast & Brunch, Burgers",2.5 star rating,1910 Hylan Blvd,Grant City,10306
8. Bagel Depot Richmondtown,(718) 987-76823459 Richmond RdRichmond Town,25,$,$Bagels,2.5 star rating,3459 Richmond Rd,Richmond Town,10306
9. Sunrise Bagel,(718) 727-1397900 Hylan BlvdArrochar,9,$,$Bagels,4 star rating,900 Hylan Blvd,Arrochar,10306
10. Mr. Bagels Cafe,(718) 836-30009417 3rd AveFort Hamilton,1,,"Bagels, Delis",5 star rating,9417 3rd Ave,Fort Hamilton,10306
Nature’s Grill Cafe,(718) 948-66004115 Hylan BlvdGreat Kills,84,,"Juice Bars & Smoothies, Wraps, Salad",4.5 star rating,4115 Hylan Blvd,Great Kills,10306
Novelli’s Pork Store,(718) 351-07903161 Amboy RdRichmond Town,32,,"Caterers, Delis, Butcher",3.5 star rating,3161 Amboy Rd,Richmond Town,10306
11. Bagels On the Lane,(718) 667-4100166 New Dorp LnNew Dorp,,,Bagels,,166 New Dorp Ln,New Dorp,10306
12. Bagel Boy,(718) 748-03668002 3rd AveBay Ridge,276,$,"$Bagels, Breakfast & Brunch",4 star rating,8002 3rd Ave,Bay Ridge,10306
13. Hot Bagels & More,(718) 967-1144758 Arthur Kill RdGreat Kills,17,$,$Bagels,3 star rating,758 Arthur Kill Rd,Great Kills,10306
14. Smiley’s Bagels,(718) 442-33541980 Victory Blvd,26,$,"$Bagels, Burgers, Sandwiches",3 star rating,1980 Victory Blvd,,10306
15. Manor Bagels & Superette,(718) 370-1292931 Manor RdCastleton Corners,45,$$$$,"$$$$Bagels, Delis",2.5 star rating,931 Manor Rd,Castleton Corners,10306
16. Heartland Bagels 2,(718) 966-84941024 Rossville AveRossville,47,$,"$Bagels, Donuts, Delis",4 star rating,1024 Rossville Ave,Rossville,10306
17. Bagel Land,(718) 273-19631841 Forest AveGraniteville,21,$,$Bagels,3.5 star rating,1841 Forest Ave,Graniteville,10306
18. H & L Bagels,(718) 748-66268818 3rd AveBay Ridge,41,$,$Bagels,4 star rating,8818 3rd Ave,Bay Ridge,10306
19. Fantastic Bagels,(718) 238-07338614 4th AveBay Ridge,58,$,"$Bagels, Breakfast & Brunch",3.5 star rating,8614 4th Ave,Bay Ridge,10306
20. Bagels By The Bay,(718) 815-44471235 Bay StShore Acres,38,$,"$Bagels, Breakfast & Brunch",3.5 star rating,1235 Bay St,Shore Acres,10306
Nature’s Grill Cafe,(718) 948-66004115 Hylan BlvdGreat Kills,84,,"Wraps, Salad, Juice Bars & Smoothies",4.5 star rating,4115 Hylan Blvd,Great Kills,10306
Novelli’s Pork Store,(718) 351-07903161 Amboy RdRichmond Town,32,,"Delis, Butcher, Caterers",3.5 star rating,3161 Amboy Rd,Richmond Town,10306
21. Pio Hot Bagels,(718) 605-6100655 Rossville AveRossville,36,$,"$Bagels, Delis",3.5 star rating,655 Rossville Ave,Rossville,10306
22. Bagel Depot,(718) 948-87553854 Richmond AveEltingville,40,$$,$$Bagels,2.5 star rating,3854 Richmond Ave,Eltingville,10306
23. Bagel Bistro Diner & Grill,(718) 720-69191810 Victory Blvd,93,$$,"$$Bakeries, Bagels, American (New)",2.5 star rating,1810 Victory Blvd,,10306
24. Hot Bagel and Deli,(718) 748-26607017 3rd AveBay Ridge,8,$,"$Delis, Bagels",4.5 star rating,7017 3rd Ave,Bay Ridge,10306
25. Clove Road Bagels,(718) 727-60001300 Clove RdSunnyside,20,$,"$Bagels, Coffee & Tea, Grocery",3 star rating,1300 Clove Rd,Sunnyside,10306
26. Hillside Gourmet,(718) 980-63631664 Richmond RdDongan Hills,27,$$,"$$Bagels, Breakfast & Brunch, Sandwiches",2 star rating,1664 Richmond Rd,Dongan Hills,10306
27. The Bettered Bagel,(718) 303-02301777 S Ave,26,$,"$Bagels, Coffee & Tea, Breakfast & Brunch",3.5 star rating,1777 S Ave,,10306
28. Bagel Supreme,(718) 745-11089401 5th AveFort Hamilton,60,$,"$Bagels, Sandwiches, Breakfast & Brunch",3.5 star rating,9401 5th Ave,Fort Hamilton,10306
29. Forest Avenue Bagels,(718) 720-58271180 Forest AveWesterleigh,28,$,$Bagels,3.5 star rating,1180 Forest Ave,Westerleigh,10306
30. B & M Hot Bagels,(718) 966-8445203 Giffords LnGreat Kills,7,$,$Bagels,2 star rating,203 Giffords Ln,Great Kills,10306
Nature’s Grill Cafe,(718) 948-66004115 Hylan BlvdGreat Kills,84,,"Juice Bars & Smoothies, Wraps, Salad",4.5 star rating,4115 Hylan Blvd,Great Kills,10307
Novelli’s Pork Store,(718) 351-07903161 Amboy RdRichmond Town,32,,"Caterers, Butcher, Delis",3.5 star rating,3161 Amboy Rd,Richmond Town,10307
1. Mikey Bagels,(718) 984-97007420 Amboy RdTottenville,31,$,$Bagels,3.5 star rating,7420 Amboy Rd,Tottenville,10307
2. South Shore Hot Bagels,(718) 227-86004882 Arthur Kill Rd,10,$,$Bagels,3.5 star rating,4882 Arthur Kill Rd,,10307
3. Bklyn Bagel,(718) 317-810086 Page Ave,1,$$,$$Bagels,4 star rating,86 Page Ave,,10307
4. Pio Hot Bagels,(718) 605-6100655 Rossville AveRossville,36,$,"$Bagels, Delis",3.5 star rating,655 Rossville Ave,Rossville,10307
5. City Bagels,(718) 967-93006372 Amboy RdPrinces Bay,5,$,$Bagels,3 star rating,6372 Amboy Rd,Princes Bay,10307
6. Broadway Bagels,(732) 316-1160105 S Broadway,32,$,"$Bagels, Breakfast & Brunch, Sandwiches",2.5 star rating,105 S Broadway,,10307
7. Bagels 4 You,(718) 948-3354289 Page Ave,3,,Bagels,2.5 star rating,289 Page Ave,,10307
8. Hole Lot of Bagels,(718) 227-55316372 Amboy RdPrinces Bay,,,Bagels,,6372 Amboy Rd,Princes Bay,10307
Nature’s Grill Cafe,(718) 948-66004115 Hylan BlvdGreat Kills,84,,"Wraps, Salad, Juice Bars & Smoothies",4.5 star rating,4115 Hylan Blvd,Great Kills,10307
Novelli’s Pork Store,(718) 351-07903161 Amboy RdRichmond Town,32,,"Delis, Caterers, Butcher",3.5 star rating,3161 Amboy Rd,Richmond Town,10307
Nature’s Grill Cafe,(718) 948-66004115 Hylan BlvdGreat Kills,84,,"Wraps, Juice Bars & Smoothies, Salad",4.5 star rating,4115 Hylan Blvd,Great Kills,10307
Novelli’s Pork Store,(718) 351-07903161 Amboy RdRichmond Town,32,,"Caterers, Butcher, Delis",3.5 star rating,3161 Amboy Rd,Richmond Town,10307
Nature’s Grill Cafe,(718) 948-66004115 Hylan BlvdGreat Kills,84,,"Salad, Juice Bars & Smoothies, Wraps",4.5 star rating,4115 Hylan Blvd,Great Kills,10308
Novelli’s Pork Store,(718) 351-07903161 Amboy RdRichmond Town,32,,"Delis, Butcher, Caterers",3.5 star rating,3161 Amboy Rd,Richmond Town,10308
1. Bagels R Us,(718) 967-22994300 Amboy RdGreat Kills,68,$,$Bagels,3.5 star rating,4300 Amboy Rd,Great Kills,10308
2. Bagel Buster,(718) 967-3354700 Arthur Kill RdGreat Kills,4,,"Delis, Bagels, Grocery",4.5 star rating,700 Arthur Kill Rd,Great Kills,10308
3. Bagel Depot,(718) 948-87553854 Richmond AveEltingville,40,$$,$$Bagels,2.5 star rating,3854 Richmond Ave,Eltingville,10308
4. Hot Bagels & More,(718) 967-1144758 Arthur Kill RdGreat Kills,17,$,$Bagels,3 star rating,758 Arthur Kill Rd,Great Kills,10308
5. Oakwood Bagels,(718) 668-3646101 Guyon AveOakwood,1,,Bagels,5 star rating,101 Guyon Ave,Oakwood,10308
6. B & M Hot Bagels,(718) 966-8445203 Giffords LnGreat Kills,7,$,$Bagels,2 star rating,203 Giffords Ln,Great Kills,10308
7. Bagel Depot Richmondtown,(718) 987-76823459 Richmond RdRichmond Town,25,$,$Bagels,2.5 star rating,3459 Richmond Rd,Richmond Town,10308
8. Diesel Bagel & Deli,(718) 554-4710878 Annadale RdAnnadale,6,$$,$$Bagels,2 star rating,878 Annadale Rd,Annadale,10308
9. Country Donuts,(718) 967-71113235 Richmond AveGreat Kills,47,$,"$Bagels, Donuts, Juice Bars & Smoothies",3.5 star rating,3235 Richmond Ave,Great Kills,10308
10. Bagels On the Lane,(718) 667-4100166 New Dorp LnNew Dorp,,,Bagels,,166 New Dorp Ln,New Dorp,10308
Nature’s Grill Cafe,(718) 948-66004115 Hylan BlvdGreat Kills,84,,"Salad, Juice Bars & Smoothies, Wraps",4.5 star rating,4115 Hylan Blvd,Great Kills,10308
Novelli’s Pork Store,(718) 351-07903161 Amboy RdRichmond Town,32,,"Delis, Butcher, Caterers",3.5 star rating,3161 Amboy Rd,Richmond Town,10308
11. M & M Deli & Bagels,(718) 966-6826849 Annadale RdAnnadale,11,$,"$Bagels, Delis, Sandwiches",2.5 star rating,849 Annadale Rd,Annadale,10308
12. Richmond Bagels & Deli,(718) 494-335453 Richmond Hill RdHeartland Village,7,,"Delis, Bagels",2.5 star rating,53 Richmond Hill Rd,Heartland Village,10308
13. Holiday Bagels,(718) 948-22004569 Amboy RdEltingville,,,Bagels,,4569 Amboy Rd,Eltingville,10308
14. Village Green Bagel,(718) 317-8048262 Arden AveArden Heights,3,,Bagels,1.5 star rating,262 Arden Ave,Arden Heights,10308
15. Hot Bagels,(718) 227-46451307 Arthur Kill Rd,5,$,$Bagels,1 star rating,1307 Arthur Kill Rd,,10308
16. M & L Bagels,(718) 979-21182724 Hylan BlvdOakwood,,,Bagels,,2724 Hylan Blvd,Oakwood,10308
17. Hillside Gourmet,(718) 980-63631664 Richmond RdDongan Hills,27,$$,"$$Bagels, Breakfast & Brunch, Sandwiches",2 star rating,1664 Richmond Rd,Dongan Hills,10308
18. Hot Bagels,(718) 227-22021307 Arthur Kill Rd,,,Bagels,,1307 Arthur Kill Rd,,10308
Nature’s Grill Cafe,(718) 948-66004115 Hylan BlvdGreat Kills,84,,"Juice Bars & Smoothies, Salad, Wraps",4.5 star rating,4115 Hylan Blvd,Great Kills,10308
Novelli’s Pork Store,(718) 351-07903161 Amboy RdRichmond Town,32,,"Butcher, Delis, Caterers",3.5 star rating,3161 Amboy Rd,Richmond Town,10308
Nature’s Grill Cafe,(718) 948-66004115 Hylan BlvdGreat Kills,84,,"Salad, Juice Bars & Smoothies, Wraps",4.5 star rating,4115 Hylan Blvd,Great Kills,10309
Novelli’s Pork Store,(718) 351-07903161 Amboy RdRichmond Town,32,,"Caterers, Delis, Butcher",3.5 star rating,3161 Amboy Rd,Richmond Town,10309
1. Heartland Bagels 2,(718) 966-84941024 Rossville AveRossville,47,$,"$Bagels, Donuts, Delis",4 star rating,1024 Rossville Ave,Rossville,10309
2. Pio Hot Bagels,(718) 605-6100655 Rossville AveRossville,36,$,"$Bagels, Delis",3.5 star rating,655 Rossville Ave,Rossville,10309
3. Heartland Bagels,(718) 761-42892311 Richmond AveHeartland Village,99,$,"$Bakeries, Bagels",4 star rating,2311 Richmond Ave,Heartland Village,10309
4. Mikey Bagels,(718) 984-97007420 Amboy RdTottenville,31,$,$Bagels,3.5 star rating,7420 Amboy Rd,Tottenville,10309
5. Bagels R Us,(718) 967-22994300 Amboy RdGreat Kills,68,$,$Bagels,3.5 star rating,4300 Amboy Rd,Great Kills,10309
6. City Bagels,(718) 967-93006372 Amboy RdPrinces Bay,5,$,$Bagels,3 star rating,6372 Amboy Rd,Princes Bay,10309
7. South Shore Hot Bagels,(718) 227-86004882 Arthur Kill Rd,10,$,$Bagels,3.5 star rating,4882 Arthur Kill Rd,,10309
8. Bklyn Bagel,(718) 317-810086 Page Ave,1,$$,$$Bagels,4 star rating,86 Page Ave,,10309
9. Bagel Buster,(718) 967-3354700 Arthur Kill RdGreat Kills,4,,"Delis, Bagels, Grocery",4.5 star rating,700 Arthur Kill Rd,Great Kills,10309
10. Liberty Bagel Cafe,(732) 738-8377326 New Brunswick Ave,96,$,$Bagels,3 star rating,326 New Brunswick Ave,,10309
Nature’s Grill Cafe,(718) 948-66004115 Hylan BlvdGreat Kills,84,,"Wraps, Salad, Juice Bars & Smoothies",4.5 star rating,4115 Hylan Blvd,Great Kills,10309
Novelli’s Pork Store,(718) 351-07903161 Amboy RdRichmond Town,32,,"Butcher, Delis, Caterers",3.5 star rating,3161 Amboy Rd,Richmond Town,10309
11. D’OH,(732) 669-762677 E Milton Ave,86,$,"$Coffee & Tea, Donuts, Bagels",4 star rating,77 E Milton Ave,,10309
12. Amazing Bagel,(732) 721-5577499 Ernston Rd,28,$,"$Breakfast & Brunch, Bagels",3 star rating,499 Ernston Rd,,10309
